word,freq,score,flags,syllables,search
stature,21,264,bc,2,matter
trapper,17,264,bc,2,matter
clapper,16,264,bc,2,matter
flapper,16,264,bc,2,matter
dispatcher,17,264,bc,3,matter
after,27,228,bc,2,matter
manner,25,228,bc,2,matter
master,24,228,bc,2,matter
actor,22,228,bc,2,matter
manor,20,228,bc,2,matter
azure,18,228,bc,2,matter
ashlar,16,228,b,2,matter
aster,16,228,bc,2,matter
rather,26,228,bc,2,matter
answer,25,228,bc,2,matter
chapter,25,228,bc,2,matter
factor,24,228,bc,2,matter
anger,23,228,bc,2,matter
faster,22,228,bc,2,matter
gather,22,228,bc,2,matter
laughter,22,228,bc,2,matter
anchor,21,228,bc,2,matter
hammer,21,228,bc,2,matter
pastor,21,228,bc,2,matter
banner,20,228,bc,2,matter
amber,19,228,bc,2,matter
dagger,19,228,bc,2,matter
valor,19,228,bc,2,matter
castor,18,228,bc,2,matter
lacquer,18,228,bc,2,matter
passer,18,228,bc,2,matter
antler,17,228,bc,2,matter
banter,17,228,bc,2,matter
canter,17,228,bc,2,matter
captor,17,228,bc,2,matter
hangar,17,228,bc,2,matter
hanger,17,228,bc,2,matter
lather,17,228,bc,2,matter
rafter,17,228,bc,2,matter
vaster,17,228,b,2,matter
anther,16,228,b,2,matter
backer,16,228,bc,2,matter
cantor,16,228,bc,2,matter
caster,16,228,bc,2,matter
hacker,16,228,bc,2,matter
packer,16,228,bc,2,matter
tanner,16,228,bc,2,matter
cancer,23,228,bc,2,matter
grammar,22,228,bc,2,matter
plaster,21,228,bc,2,matter
banker,20,228,bc,2,matter
dancer,20,228,bc,2,matter
pasture,20,228,bc,2,matter
reactor,20,228,bc,3,matter
glamour,19,228,bc,2,matter
planner,19,228,bc,2,matter
planter,19,228,bc,2,matter
tractor,19,228,bc,2,matter
adapter,18,228,bc,3,matter
angler,18,228,bc,2,matter
attacker,18,228,bc,3,matter
candor,18,228,bc,2,matter
clamor,18,228,bc,2,matter
clamour,18,228,b,2,matter
damper,18,228,bc,2,matter
gangster,18,228,bc,2,matter
grantor,18,228,bc,2,matter
hamper,18,228,bc,2,matter
hamster,18,228,bc,2,matter
languor,18,228,b,2,matter
panther,18,228,bc,2,matter
plantar,18,228,b,2,matter
scanner,18,228,bc,2,matter
stagger,18,228,bc,2,matter
tanker,18,228,bc,2,matter
abjure,17,228,b,2,matter
blacker,17,228,bc,2,matter
canker,17,228,bc,2,matter
chancre,17,228,b,2,matter
cracker,17,228,bc,2,matter
jasper,17,228,bc,2,matter
meander,17,228,bc,3,matter
placer,17,228,bc,2,matter
rancher,17,228,bc,2,matter
rancor,17,228,bc,2,matter
stammer,17,228,bc,2,matter
swagger,17,228,bc,2,matter
tamper,17,228,bc,2,matter
adaptor,16,228,bc,3,matter
ampler,16,228,b,2,matter
camber,16,228,bc,2,matter
camper,16,228,bc,2,matter
enchanter,16,228,bc,3,matter
gander,16,228,bc,2,matter
glamor,16,228,bc,2,matter
pander,16,228,bc,2,matter
staffer,16,228,bc,2,matter
tracker,16,228,bc,2,matter
capture,22,228,bc,2,matter
commander,22,228,bc,3,matter
disaster,22,228,bc,3,matter
fracture,22,228,bc,2,matter
thereafter,22,228,bc,3,matter
hereafter,21,228,bc,3,matter
handler,19,228,bc,2,matter
hereinafter,19,228,b,3,matter
rapture,19,228,bc,2,matter
slander,19,228,bc,2,matter
gambler,18,228,bc,2,matter
grander,18,228,bc,2,matter
headmaster,18,228,bc,3,matter
cadaver,17,228,bc,3,matter
enhancer,17,228,bc,3,matter
sampler,17,228,bc,2,matter
clamber,16,228,bc,2,matter
decanter,16,228,b,3,matter
pilaster,16,228,bc,3,matter
redactor,16,228,b,3,matter
scamper,16,228,bc,2,matter
benefactor,19,228,bc,4,matter
alabaster,18,228,bc,4,matter
burgomaster,16,228,bc,4,matter
malefactor,16,228,bc,4,matter
recapture,19,228,bc,3,matter
salamander,17,228,bc,4,matter
anticancer,16,228,bc,4,matter
coriander,16,228,bc,4,matter
extractor,16,228,b,3,matter
protractor,16,228,b,3,matter
manufacture,22,228,bc,4,matter
quartermaster,18,228,bc,4,matter
utter,22,156,bc,2,matter
mater,19,156,bc,2,matter
mutter,18,156,bc,2,matter
otter,18,156,bc,2,matter
butter,22,156,bc,2,matter
cutter,19,156,bc,2,matter
gutter,19,156,bc,2,matter
hotter,19,156,bc,2,matter
shutter,19,156,bc,2,matter
potter,18,156,bc,2,matter
putter,16,156,bc,2,matter
totter,16,156,bc,2,matter
flutter,19,156,bc,2,matter
gotta,19,156,bc,2,matter
clutter,18,156,bc,2,matter
plotter,17,156,bc,2,matter
blotter,16,156,bc,2,matter
sputter,16,156,bc,2,matter
stutter,16,156,bc,2,matter
strata,21,156,bc,2,matter
converter,19,156,bc,3,matter
schemata,18,156,bc,3,matter
sonata,18,156,bc,3,matter
coadjutor,17,156,b,3,matter
squatter,17,156,bc,2,matter
cantata,17,156,bc,3,matter
chronometer,17,156,b,4,matter
saltwater,17,156,bc,3,matter
stigmata,17,156,bc,3,matter
desiccator,16,156,b,4,matter
imprimatur,16,156,bc,4,matter
pentameter,16,156,b,4,matter
desiderata,16,156,bc,5,matter
substrata,16,156,b,3,matter
murder,23,120,bc,2,matter
merger,20,120,bc,2,matter
nurture,19,120,bc,2,matter
copper,23,120,bc,2,matter
rubber,22,120,bc,2,matter
supper,21,120,bc,2,matter
fodder,19,120,bc,2,matter
robber,19,120,bc,2,matter
rudder,19,120,bc,2,matter
shudder,19,120,bc,2,matter
solder,19,120,bc,2,matter
chopper,18,120,bc,2,matter
girder,18,120,bc,2,matter
hopper,18,120,bc,2,matter
lodger,17,120,b,2,matter
searcher,17,120,bc,2,matter
tuber,17,120,b,2,matter
watcher,17,120,bc,2,matter
jobber,16,120,bc,2,matter
kappa,16,120,bc,2,matter
shopper,16,120,bc,2,matter
proper,24,120,bc,2,matter
papa,19,120,bc,2,matter
stopper,18,120,bc,2,matter
blubber,17,120,bc,2,matter
dropper,16,120,bc,2,matter
purdah,16,120,b,2,matter
rajah,16,120,b,2,matter
improper,21,120,bc,3,matter
ligature,18,120,b,3,matter
usurper,18,120,b,3,matter
armada,17,120,bc,3,matter
scrubber,16,120,bc,2,matter
disturber,16,120,b,3,matter
other,28,84,bc,2,matter
mother,25,84,bc,2,matter
honor,23,84,bc,2,matter
martyr,20,84,bc,2,matter
molar,20,84,b,2,matter
murmur,20,84,bc,2,matter
muster,19,84,bc,2,matter
earner,18,84,bc,2,matter
manna,18,84,bc,2,matter
usher,18,84,bc,2,matter
knocker,16,84,b,2,matter
another,27,84,bc,3,matter
number,27,84,bc,2,matter
under,27,84,bc,2,matter
further,26,84,bc,2,matter
father,25,84,bc,2,matter
color,24,84,bc,2,matter
cover,24,84,bc,2,matter
summer,24,84,bc,2,matter
doctor,23,84,bc,2,matter
suffer,23,84,bc,2,matter
worker,23,84,bc,2,matter
charter,22,84,bc,2,matter
dollar,22,84,bc,2,matter
lover,22,84,bc,2,matter
server,22,84,bc,2,matter
alpha,21,84,bc,2,matter
bother,21,84,bc,2,matter
buffer,21,84,bc,2,matter
collar,21,84,bc,2,matter
foster,21,84,bc,2,matter
marker,21,84,bc,2,matter
monster,21,84,bc,2,matter
armor,20,84,bc,2,matter
armour,20,84,bc,2,matter
asthma,20,84,bc,2,matter
gamma,20,84,bc,2,matter
hunter,20,84,bc,2,matter
learner,20,84,bc,2,matter
ulcer,20,84,bc,2,matter
ardor,19,84,bc,2,matter
barter,19,84,bc,2,matter
bomber,19,84,bc,2,matter
burner,19,84,bc,2,matter
butler,19,84,bc,2,matter
comer,19,84,bc,2,matter
cursor,19,84,bc,2,matter
fervor,19,84,bc,2,matter
firmer,19,84,bc,2,matter
locker,19,84,bc,2,matter
lustre,19,84,bc,2,matter
mamma,19,84,bc,2,matter
runner,19,84,bc,2,matter
soccer,19,84,bc,2,matter
softer,19,84,bc,2,matter
aqua,18,84,bc,2,matter
calmer,18,84,bc,2,matter
gala,18,84,bc,2,matter
gunner,18,84,bc,2,matter
hover,18,84,bc,2,matter
luster,18,84,bc,2,matter
magma,18,84,bc,2,matter
mama,18,84,bc,2,matter
mantra,18,84,bc,2,matter
paler,18,84,b,2,matter
pallor,18,84,b,2,matter
rocker,18,84,bc,2,matter
roster,18,84,bc,2,matter
rougher,18,84,bc,2,matter
smarter,18,84,bc,2,matter
sucker,18,84,bc,2,matter
tougher,18,84,bc,2,matter
washer,18,84,bc,2,matter
arbor,17,84,bc,2,matter
archer,17,84,bc,2,matter
burgher,17,84,bc,2,matter
buzzer,17,84,bc,2,matter
duller,17,84,bc,2,matter
garter,17,84,bc,2,matter
naphtha,17,84,bc,2,matter
smother,17,84,bc,2,matter
succor,17,84,bc,2,matter
tartar,17,84,bc,2,matter
arbour,16,84,bc,2,matter
bugger,16,84,bc,2,matter
burger,16,84,bc,2,matter
carter,16,84,bc,2,matter
duster,16,84,bc,2,matter
holler,16,84,bc,2,matter
juster,16,84,bc,2,matter
lager,16,84,bc,2,matter
logger,16,84,bc,2,matter
manga,16,84,bc,2,matter
momma,16,84,bc,2,matter
muffler,16,84,bc,2,matter
purser,16,84,bc,2,matter
surfer,16,84,bc,2,matter
turner,16,84,bc,2,matter
umber,16,84,b,2,matter
culture,25,84,bc,2,matter
brother,24,84,bc,2,matter
larger,24,84,bc,2,matter
wonder,23,84,bc,2,matter
younger,23,84,bc,2,matter
farmer,22,84,bc,2,matter
farther,22,84,bc,2,matter
hunger,22,84,bc,2,matter
partner,22,84,bc,2,matter
scholar,22,84,bc,2,matter
cluster,21,84,bc,2,matter
harbor,21,84,bc,2,matter
harbour,21,84,bc,2,matter
harder,21,84,bc,2,matter
opera,21,84,bc,2,matter
posture,21,84,bc,2,matter
sulphur,21,84,bc,2,matter
thunder,21,84,bc,2,matter
vulgar,21,84,bc,2,matter
conquer,20,84,bc,2,matter
darker,20,84,bc,2,matter
gonna,20,84,bc,2,matter
inertia,20,84,bc,3,matter
lava,20,84,bc,2,matter
lumber,20,84,bc,2,matter
parlor,20,84,bc,2,matter
sulfur,20,84,bc,2,matter
ultra,20,84,bc,2,matter
wander,20,84,bc,2,matter
banana,19,84,bc,3,matter
barber,19,84,bc,2,matter
circa,19,84,bc,2,matter
comma,19,84,bc,2,matter
parlour,19,84,bc,2,matter
ponder,19,84,bc,2,matter
saga,19,84,bc,2,matter
sharper,19,84,bc,2,matter
starter,19,84,bc,2,matter
uncover,19,84,bc,3,matter
yonder,19,84,bc,2,matter
youngster,19,84,bc,2,matter
bumper,18,84,bc,2,matter
bunker,18,84,bc,2,matter
burglar,18,84,bc,2,matter
conjure,18,84,bc,2,matter
demurrer,18,84,b,3,matter
drummer,18,84,bc,2,matter
harsher,18,84,bc,2,matter
java,18,84,bc,2,matter
lobster,18,84,bc,2,matter
pasta,18,84,bc,2,matter
piazza,18,84,bc,3,matter
poplar,18,84,bc,2,matter
quanta,18,84,b,2,matter
somber,18,84,bc,2,matter
toddler,18,84,bc,2,matter
wanna,18,84,bc,2,matter
blocker,17,84,bc,2,matter
bluster,17,84,bc,2,matter
boxer,17,84,bc,2,matter
bursa,17,84,b,2,matter
carver,17,84,bc,2,matter
charger,17,84,bc,2,matter
coauthor,17,84,bc,3,matter
cobbler,17,84,bc,2,matter
erasure,17,84,b,3,matter
garner,17,84,bc,2,matter
golfer,17,84,bc,2,matter
grandma,17,84,bc,2,matter
jumper,17,84,bc,2,matter
lama,17,84,bc,2,matter
lambda,17,84,bc,2,matter
larder,17,84,bc,2,matter
llama,17,84,bc,2,matter
plumber,17,84,bc,2,matter
proffer,17,84,bc,2,matter
raja,17,84,b,2,matter
sacra,17,84,bc,2,matter
solver,17,84,bc,2,matter
sterner,17,84,bc,2,matter
vulture,17,84,bc,2,matter
adjuster,16,84,bc,3,matter
charmer,16,84,bc,2,matter
collier,16,84,bc,2,matter
crusher,16,84,bc,2,matter
fonder,16,84,bc,2,matter
kola,16,84,b,2,matter
miasma,16,84,bc,3,matter
plover,16,84,bc,2,matter
proctor,16,84,bc,2,matter
raga,16,84,b,2,matter
smuggler,16,84,bc,2,matter
stirrer,16,84,b,2,matter
sunder,16,84,bc,2,matter
yucca,16,84,bc,2,matter
drama,22,84,bc,2,matter
observer,22,84,bc,3,matter
plasma,22,84,bc,2,matter
recover,22,84,bc,3,matter
conductor,21,84,bc,3,matter
genre,21,84,bc,2,matter
rupture,21,84,bc,2,matter
dogma,20,84,bc,2,matter
fascia,20,84,b,2,matter
juncture,20,84,bc,2,matter
ocular,20,84,b,3,matter
plunder,20,84,bc,2,matter
sculptor,20,84,bc,2,matter
sponsor,20,84,bc,2,matter
stanza,20,84,bc,2,matter
asunder,19,84,bc,3,matter
blunder,19,84,bc,2,matter
karma,19,84,bc,2,matter
larva,19,84,bc,2,matter
medulla,19,84,bc,3,matter
panorama,19,84,bc,4,matter
plaza,19,84,bc,2,matter
prosper,19,84,bc,2,matter
puncture,19,84,bc,2,matter
slumber,19,84,bc,2,matter
veranda,19,84,bc,3,matter
catarrh,18,84,b,3,matter
dishonor,18,84,bc,3,matter
midsummer,18,84,bc,3,matter
plunger,18,84,bc,2,matter
squalor,18,84,bc,2,matter
tumbler,18,84,bc,2,matter
verandah,18,84,b,3,matter
vodka,18,84,bc,2,matter
abductor,17,84,bc,3,matter
corolla,17,84,bc,3,matter
outnumber,17,84,bc,3,matter
premolar,17,84,b,3,matter
savanna,17,84,bc,3,matter
severer,17,84,b,3,matter
tiara,17,84,bc,3,matter
alpaca,16,84,bc,3,matter
bonanza,16,84,bc,3,matter
coworker,16,84,bc,3,matter
structure,25,84,bc,2,matter
discover,23,84,bc,3,matter
departure,22,84,bc,3,matter
instructor,21,84,bc,3,matter
sculpture,21,84,bc,2,matter
precursor,20,84,bc,3,matter
nostalgia,19,84,bc,3,matter
revolver,19,84,bc,3,matter
sombre,19,84,b,2,matter
alfalfa,18,84,bc,3,matter
cassava,18,84,b,3,matter
memoranda,18,84,bc,4,matter
papilla,18,84,b,3,matter
tundra,18,84,bc,2,matter
hombre,17,84,bc,2,matter
macabre,17,84,bc,3,matter
nirvana,17,84,bc,3,matter
pellagra,17,84,bc,3,matter
preserver,17,84,bc,3,matter
squander,17,84,bc,2,matter
undercover,17,84,bc,4,matter
helicopter,19,84,bc,4,matter
marijuana,19,84,bc,4,matter
constructor,18,84,bc,3,matter
conjuncture,17,84,b,3,matter
rotunda,17,84,bc,3,matter
watercolor,17,84,bc,4,matter
agriculture,23,84,bc,4,matter
melodrama,19,84,bc,4,matter
genitalia,18,84,bc,4,matter
restructure,18,84,bc,3,matter
aquaculture,17,84,bc,4,matter
counterculture,17,84,bc,4,matter
rediscover,17,84,bc,4,matter
propaganda,22,84,bc,4,matter
semiconductor,20,84,bc,5,matter
acupuncture,18,84,bc,4,matter
horticulture,18,84,bc,4,matter
substructure,17,84,b,3,matter
infrastructure,21,84,bc,4,matter
superstructure,19,84,bc,4,matter
awl,17,300,b,1,all
call,25,300,bc,1,all
fall,25,300,bc,1,all
vol,24,300,"",1,all
wall,24,300,bc,1,all
ball,23,300,bc,1,all
hall,23,300,bc,1,all
tall,23,300,bc,1,all
col,20,300,b,1,all
doll,20,300,bc,1,all
haul,20,300,bc,1,all
gall,19,300,bc,1,all
mall,19,300,bc,1,all
mol,19,300,c,1,all
shawl,19,300,bc,1,all
sol,19,300,bc,1,all
pall,18,300,bc,1,all
tal,18,300,c,1,all
coll,17,300,c,1,all
pol,17,300,bc,1,all
bawl,16,300,bc,1,all
loll,15,300,bc,1,all
maul,15,300,bc,1,all
moll,15,300,bc,1,all
pawl,15,300,b,1,all
yawl,15,300,b,1,all
small,26,300,bc,1,all
crawl,19,300,bc,1,all
stall,19,300,bc,1,all
brawl,17,300,bc,1,all
drawl,17,300,bc,1,all
kraal,17,300,b,1,all
qual,17,300,c,1,all
thrall,17,300,bc,1,all
trawl,16,300,b,1,all
appall,14,300,bc,2,all
overall,23,300,bc,3,all
withal,19,300,b,2,all
banal,18,300,bc,2,all
befall,18,300,bc,2,all
fmall,18,300,"",2,all
vagal,18,300,"",2,all
areal,17,300,b,3,all
cabal,17,300,bc,2,all
sprawl,17,300,bc,1,all
squall,17,300,bc,1,all
scrawl,16,300,bc,1,all
sepal,14,300,b,2,all
recolour,8,300,b,2,all
baseball,21,300,bc,2,all
ethanol,20,300,bc,3,all
install,20,300,bc,2,all
aerosol,18,300,bc,3,all
overhaul,18,300,bc,3,all
fascial,17,300,"",2,all
severall,17,300,"",2,all
fireball,16,300,bc,3,all
carryall,14,300,b,3,all
enthrall,14,300,b,2,all
netball,14,300,b,2,all
coverall,13,300,bc,3,all
enthral,13,300,bc,2,all
bradawl,12,300,b,2,all
hairball,12,300,b,2,all
keelhaul,9,300,b,2,all
alcohol,23,300,bc,3,all
methanol,19,300,bc,3,all
urethral,19,300,b,3,all
waterfall,19,300,bc,3,all
forestall,18,300,bc,2,all
cytosol,17,300,"",3,all
volleyball,17,300,bc,3,all
gasohol,13,300,bc,3,all
butterball,11,300,bc,3,all
buckyball,10,300,b,3,all
plimsoll,10,300,b,2,all
protocol,21,300,bc,3,all
cortisol,19,300,c,3,all
wherewithal,17,300,bc,3,all
cannonball,15,300,bc,3,all
ergosterol,15,300,b,4,all
racquetball,14,300,bc,3,all
barcarolle,12,300,b,4,all
cholesterol,21,300,bc,4,all
basketball,20,300,bc,3,all
sepulchral,17,300,b,3,all
neanderthal,11,300,bc,4,all
are,30,264,bc,1,all
or,30,264,bc,1,all
r,23,264,c,1,all
ore,22,264,bc,1,all
ar,20,264,c,1,all
oar,19,264,bc,1,all
rr,18,264,"",1,all
for,31,264,bc,1,all
more,29,264,bc,1,all
your,27,264,bc,1,all
far,26,264,bc,1,all
four,26,264,bc,1,all
war,26,264,bc,1,all
door,25,264,bc,1,all
nor,25,264,bc,1,all
car,24,264,bc,1,all
bar,23,264,bc,1,all
core,23,264,bc,1,all
shore,23,264,bc,1,all
bore,22,264,bc,1,all
corps,22,264,bc,1,all
par,22,264,bc,1,all
pour,22,264,bc,1,all
wore,22,264,bc,1,all
fore,21,264,bc,1,all
por,21,264,c,1,all
sore,21,264,bc,1,all
jar,20,264,bc,1,all
lore,20,264,bc,1,all
pore,20,264,bc,1,all
roar,20,264,bc,1,all
tar,20,264,bc,1,all
tor,20,264,bc,1,all
tore,20,264,bc,1,all
var,20,264,"",1,all
boar,19,264,bc,1,all
char,19,264,bc,1,all
cor,19,264,bc,1,all
lor,19,264,c,1,all
mar,19,264,bc,1,all
whore,19,264,abc,1,all
chore,18,264,bc,1,all
dar,18,264,c,1,all
gar,18,264,bc,1,all
har,18,264,c,1,all
lar,18,264,c,1,all
soar,18,264,bc,1,all
tsar,18,264,bc,1,all
yore,18,264,bc,1,all
czar,17,264,bc,1,all
foure,17,264,"",1,all
gore,17,264,bc,1,all
hoar,17,264,c,1,all
mor,17,264,c,1,all
sar,17,264,c,1,all
thar,17,264,c,1,all
torr,17,264,c,1,all
wor,17,264,c,1,all
hoer,11,264,b,1,all
floor,24,264,bc,1,all
score,23,264,bc,1,all
store,23,264,bc,1,all
star,22,264,bc,1,all
ashore,21,264,bc,2,all
drawer,20,264,bc,1,all
scar,20,264,bc,1,all
swore,20,264,bc,1,all
adore,19,264,bc,2,all
afar,19,264,bc,2,all
spore,19,264,bc,1,all
spar,18,264,bc,1,all
voir,18,264,c,1,all
ajar,17,264,bc,2,all
crore,17,264,"",1,all
snore,16,264,bc,1,all
tzar,13,264,b,1,all
before,27,264,bc,2,all
ignore,22,264,bc,2,all
bizarre,20,264,bc,2,all
cigar,20,264,bc,2,all
guitar,20,264,bc,2,all
offshore,20,264,bc,2,all
vapour,20,264,b,2,all
rapport,19,264,bc,2,all
abhor,18,264,bc,2,all
avoir,18,264,"",2,all
bazaar,18,264,bc,2,all
decor,18,264,bc,2,all
inshore,17,264,bc,2,all
lobar,17,264,b,2,all
lvoire,17,264,"",1,all
galore,16,264,bc,2,all
velar,16,264,b,2,all
dinar,15,264,bc,2,all
sitar,14,264,bc,2,all
restore,22,264,bc,2,all
anymore,21,264,bc,3,all
prewar,19,264,bc,2,all
deplore,18,264,bc,2,all
evermore,18,264,bc,3,all
implore,18,264,bc,2,all
caviar,17,264,bc,3,all
pouvoir,17,264,"",2,all
savoir,17,264,"",2,all
senor,17,264,bc,2,all
avatar,16,264,bc,3,all
fourscore,16,264,b,2,all
furore,16,264,b,2,all
seafloor,16,264,b,2,all
footsore,15,264,b,2,all
isobar,15,264,b,3,all
bedsore,12,264,b,2,all
disbar,12,264,bc,2,all
outscore,11,264,bc,2,all
kronur,10,264,b,2,all
explore,22,264,bc,2,all
postwar,21,264,bc,2,all
furthermore,20,264,bc,3,all
seminar,20,264,bc,3,all
histoire,19,264,"",2,all
antiwar,18,264,bc,3,all
commissar,17,264,bc,3,all
commodore,17,264,bc,3,all
dinosaur,17,264,bc,3,all
sycamore,17,264,bc,3,all
threescore,17,264,b,2,all
cinnabar,16,264,bc,3,all
hardcore,16,264,bc,2,all
herbivore,16,264,bc,3,all
matador,16,264,bc,3,all
scimitar,16,264,b,3,all
abattoir,15,264,b,3,all
hellebore,15,264,b,3,all
motorcar,15,264,bc,3,all
nevermore,15,264,bc,3,all
samovar,15,264,b,3,all
albacore,14,264,bc,3,all
forswore,14,264,b,2,all
minibar,14,264,b,3,all
peignoir,14,264,b,2,all
sidecar,14,264,b,3,all
tramcar,14,264,b,2,all
millibar,13,264,bc,3,all
omnivore,13,264,b,3,all
picador,13,264,b,3,all
foreswore,12,264,b,3,all
handcar,12,264,b,2,all
paperboy,12,264,bc,3,all
reservoir,21,264,bc,3,all
heretofore,20,264,bc,3,all
repertoire,20,264,bc,3,all
guarantor,18,264,bc,3,all
underscore,18,264,bc,3,all
carnivore,16,264,bc,3,all
forevermore,16,264,b,4,all
superstar,16,264,bc,3,all
theretofore,16,264,b,3,all
troubadour,16,264,bc,3,all
stevedore,15,264,bc,3,all
humidor,13,264,bc,3,all
superstore,13,264,bc,3,all
underfloor,13,264,b,3,all
registrar,18,264,bc,3,all
twentyfour,18,264,"",3,all
hereinbefore,17,264,"",3,all
handlebar,15,264,bc,3,all
battledore,14,264,b,4,all
escritoire,14,264,b,3,all
tyrannosaur,11,264,b,4,all
brontosaur,10,264,b,3,all
insectivore,12,264,b,4,all
conservatoire,13,264,b,4,all
conquistador,15,264,b,4,all
marl,17,228,b,1,all
parle,17,228,"",1,all
gnarl,11,228,bc,1,all
snarl,17,228,bc,1,all
unsnarl,11,228,b,2,all
panier,13,192,b,1,all
foreshore,16,192,b,1,all
frothier,9,192,b,1,all
ol,21,156,"",1,all
ole,18,156,bc,1,all
full,26,156,bc,1,all
whole,26,156,bc,1,all
role,25,156,bc,1,all
soul,24,156,bc,1,all
coal,23,156,bc,1,all
goal,23,156,bc,1,all
hole,23,156,bc,1,all
pole,22,156,bc,1,all
pull,22,156,bc,1,all
roll,22,156,bc,1,all
sole,22,156,bc,1,all
wool,22,156,bc,1,all
bowl,21,156,bc,1,all
bull,21,156,bc,1,all
fol,20,156,"",1,all
mole,20,156,bc,1,all
poll,20,156,bc,1,all
toll,20,156,bc,1,all
knoll,18,156,bc,1,all
shoal,18,156,b,1,all
